,App,Category,Rating,Reviews,Size,Installs,Type,Price,ContentRating,Genres,LastUpdated,CurrentVer,AndroidVer,ContentRatingNUM
7672,Cestovné poriadky CP,MAPS_AND_NAVIGATION,4.6,2681.0,6.3,100000.0,Free,0.0,Everyone,Maps & Navigation,"September 25, 2017",1.2.0,4.0.3 and up,1
7673,CP Channel,FAMILY,4.6,7.0,12.0,500.0,Free,0.0,Everyone 10+,Education,"March 21, 2018",1.1.0,4.1 and up,2
7674,CP Clicker,LIFESTYLE,4.2,251.0,5.0,10000.0,Free,0.0,Everyone,Lifestyle,"March 22, 2018",3.3.003,4.1 and up,1
7675,Evolution CP & IV Calculator for pokemon,FAMILY,4.3,9465.0,43.0,500000.0,Free,0.0,Everyone,Entertainment,"July 8, 2018",0.4.6,4.4 and up,1
7676,CP Creepypasta,FAMILY,3.8,128.0,2.9,10000.0,Free,0.0,Teen,Entertainment,"July 11, 2016",1.0.2,4.0.3 and up,4
7677,Hercules CP Mobile,TOOLS,1.4,20.0,4.1,1000.0,Free,0.0,Everyone,Tools,"July 6, 2018",2.1.5,4.3 and up,1
7678,Cerebral Palsy,MEDICAL,4.4,38.0,8.5,1000.0,Free,0.0,Everyone,Medical,"July 30, 2014",2,3.0 and up,1
7680,CP RACING 2 FREE,FAMILY,4.0,4607.0,19.0,100000.0,Free,0.0,Everyone,Simulation,"March 12, 2018",3,4.0 and up,1
7682,CP ToolBox,BUSINESS,4.6,70.0,14.0,1000.0,Free,0.0,Everyone,Business,"February 11, 2015",1.9.3,2.3.3 and up,1
7683,"Talking Pictures: Autism, CP",MEDICAL,3.9,22.0,801.0,5000.0,Free,0.0,Everyone,Medical,"March 6, 2017",1.14,3.0 and up,1
7684,CP HAPPS - Pittsburgh Events,LIFESTYLE,3.8,85.0,5.6,5000.0,Free,0.0,Teen,Lifestyle,"March 6, 2015",1.18.10,4.0.3 and up,4
7685,Poke Genie - Safe IV Calculator,TOOLS,4.7,92958.0,36.0,1000000.0,Free,0.0,Everyone,Tools,"July 27, 2018",1.13.0,5.0 and up,1
7686,IV Calc CP Calculator Toolkit,TOOLS,4.2,242.0,3.2,10000.0,Free,0.0,Everyone,Tools,"October 6, 2016",1.3,4.2 and up,1
7687,CP Plus Showcase,BUSINESS,4.3,236.0,7.0,50000.0,Free,0.0,Everyone,Business,"March 9, 2018",1.0.4,4.0 and up,1
7688,CP Calculator,FAMILY,4.1,187.0,2.9,10000.0,Free,0.0,Everyone,Entertainment,"September 13, 2016",3.21,4.1 and up,1
7689,iTooch Mathématiques CP,FAMILY,4.3,1018.0,35.0,100000.0,Free,0.0,Everyone,Education;Education,"June 28, 2017",4.6.2,4.0.3 and up,1
7690,gCMOB,TOOLS,4.2,7935.0,21.0,1000000.0,Free,0.0,Everyone,Tools,"January 8, 2018",2.4.7,3.0 and up,1
7692,Evolution CP,FAMILY,3.6,13.0,4.7,500.0,Free,0.0,Everyone,Entertainment,"September 4, 2016",1.0.2,4.0.3 and up,1
7693,IV Go（get IV for Pokemon）,GAME,4.6,132282.0,20.0,1000000.0,Free,0.0,Everyone,Adventure,"July 31, 2018",15.0,4.1 and up,1
7695,Ditto CP Calculator GO,TOOLS,4.3,34.0,12.0,1000.0,Free,0.0,Everyone,Tools,"February 25, 2018",1.9,4.0.3 and up,1
7696,Foothills CP,FAMILY,5.0,4.0,7.8,100.0,Free,0.0,Teen,Education,"June 25, 2018",3.8.0,4.1 and up,4
7697,CP Installer App,BUSINESS,5.0,4.0,24.0,100.0,Free,0.0,Everyone,Business,"July 24, 2018",5.1.1,4.1 and up,1
7698,CP Trivia,GAME,5.0,5.0,12.0,100.0,Free,0.0,Everyone,Trivia,"August 6, 2018",0.99,5.0 and up,1
7700,CP Surprise,LIFESTYLE,3.8,2548.0,4.9,100000.0,Free,0.0,Everyone,Lifestyle,"January 30, 2018",4.4.2,4.1 and up,1
7701,Evolve CP Calc. for PokemonGo,TOOLS,3.9,116.0,3.3,10000.0,Free,0.0,Everyone,Tools,"December 18, 2016",2.6,4.4 and up,1
7704,ClanPlay: Community and Tools for Gamers,COMMUNICATION,4.8,34443.0,27.0,1000000.0,Free,0.0,Teen,Communication,"June 28, 2018",1.14.3,5.0 and up,4
7705,CP Calculator - Poke Go Calc,FAMILY,4.1,7.0,22.0,500.0,Free,0.0,Everyone,Entertainment,"September 17, 2016",1.1,4.2 and up,1
7706,Contents Provider(C.P.)Explorer,TOOLS,4.0,1.0,1.2,100.0,Free,0.0,Everyone,Tools,"June 20, 2018",5.0,3.0 and up,1
7707,Cp Calculator for Evolution:GO,FAMILY,4.8,124.0,2.5,500.0,Free,0.0,Everyone,Entertainment,"August 23, 2016",1.2,4.2 and up,1
7708,Calcy IV,TOOLS,4.8,36557.0,14.0,1000000.0,Free,0.0,Everyone,Tools,"August 3, 2018",2.51f,5.0 and up,1
7709,CP Brown English-Telugu Dictionary,FAMILY,4.4,8.0,6.8,500.0,Free,0.0,Everyone,Education,"November 10, 2017",3.0,4.0 and up,1
7711,CP evolution calculator Pokemo,FAMILY,4.1,78.0,787.0,10000.0,Free,0.0,Everyone,Educational,"February 26, 2017",1.3,4.1 and up,1
7715,Crusaders Quest,FAMILY,4.4,475020.0,69.0,5000000.0,Free,0.0,Everyone 10+,Role Playing,"July 26, 2018",4.7.0.KG,4.1 and up,2
7716,CQ Hotels,TRAVEL_AND_LOCAL,4.3,15.0,14.0,10000.0,Free,0.0,Everyone,Travel & Local,"July 6, 2018",5.4.13,4.4 and up,1
7717,CQ,NEWS_AND_MAGAZINES,3.7,7.0,3.4,1000.0,Free,0.0,Everyone 10+,News & Magazines,"May 18, 2018",1.0.11,4.0.3 and up,2
7718,Curio Quest,FAMILY,4.3,59152.0,50.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,"March 29, 2018",1.14.00,4.0.3 and up,2
7721,Sabbath School 4,FAMILY,4.3,2871.0,18.0,100000.0,Free,0.0,Everyone,Education,"May 8, 2015",1.6,2.3.3 and up,1
7722,CQ Mobile,FINANCE,2.7,36.0,18.0,1000.0,Free,0.0,Everyone,Finance,"July 10, 2018",Varies with device,Varies with device,1
7723,Cardinal Quest 2,FAMILY,4.4,19207.0,36.0,100000.0,Free,0.0,Everyone,Role Playing,"September 19, 2016",1.19,2.3 and up,1
7725,SDA Collegiate Quarterly,BOOKS_AND_REFERENCE,4.5,8.0,5.1,500.0,Free,0.0,Everyone,Books & Reference,"July 13, 2018",1.2,4.4 and up,1
7727,CQ: Lost In Transmission,GAME,4.2,4.0,61.0,10.0,Free,0.0,Everyone,Action,"May 13, 2018",1.1,4.4 and up,1
7729,Roll Call News,NEWS_AND_MAGAZINES,3.7,24.0,10.0,5000.0,Free,0.0,Everyone,News & Magazines,"December 24, 2015",1.1,4.1 and up,1
7731,CQ ESPM,BUSINESS,5.0,2.0,3.4,5.0,Free,0.0,Everyone,Business,"June 3, 2017",1.0.1,4.1 and up,1
7733,QRZ Assistant,COMMUNICATION,4.2,1044.0,3.5,100000.0,Free,0.0,Everyone,Communication,"May 30, 2018",2.0,4.4 and up,1
7734,Palavras la cq,GAME,3.9,783.0,3.4,100000.0,Free,0.0,Everyone,Trivia,"October 18, 2014",1.0,2.3.3 and up,1
7736,Pocket Prefix Plus,COMMUNICATION,4.5,192.0,15.0,10000.0,Free,0.0,Everyone,Communication,"February 12, 2018",v2.6.0,3.0 and up,1
7738,10 WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,3.5,10.0,3.8,100.0,Paid,1.49,Everyone,Communication,"May 12, 2018",2.1.4,2.1 and up,1
7739,Sabbath School,BOOKS_AND_REFERENCE,4.7,28237.0,10.0,100000.0,Free,0.0,Everyone,Books & Reference,"April 22, 2018",3.2.994,4.0.3 and up,1
7740,Gunship Modern Combat 3D,GAME,4.2,3247.0,26.0,500000.0,Free,0.0,Teen,Action,"July 25, 2017",1.05,2.3 and up,4
7742,ClanManagerTT2,FAMILY,4.7,55.0,3.3,1000.0,Free,0.0,Everyone,Casual,"July 24, 2018",2.2.9,4.4 and up,1
7743,Christian Questions Podcast,FAMILY,4.6,222.0,15.0,10000.0,Free,0.0,Everyone,Education,"March 28, 2018",2.8,4.0.3 and up,1
7744,Sniper Killer Shooter,GAME,4.0,119368.0,19.0,10000000.0,Free,0.0,Teen,Action,"February 21, 2017",1.1.4,2.3 and up,4
7749,Snowboard Racing Free Fun Game,GAME,3.8,4552.0,43.0,100000.0,Free,0.0,Everyone,Racing,"October 26, 2016",1.4.0,2.3.3 and up,1
7750,theCut,LIFESTYLE,4.7,499.0,6.9,50000.0,Free,0.0,Everyone,Lifestyle,"May 10, 2018",1.2.7,4.1 and up,1
7751,الفاتحون Conquerors,FAMILY,4.5,108130.0,40.0,5000000.0,Free,0.0,Teen,Strategy,"August 3, 2018",1.8.0,4.0 and up,4
7753,RIDE ZERO,GAME,4.6,8778.0,36.0,100000.0,Free,0.0,Teen,Music,"January 2, 2018",1.3.1,4.3 and up,4
7754,CricQuick,SPORTS,5.0,17.0,1.5,50.0,Free,0.0,Everyone,Sports,"December 8, 2017",1.0,4.0.3 and up,1
7755,Next Island: Dino Village,FAMILY,3.9,29.0,37.0,1000.0,Free,0.0,Everyone 10+,Casual,"May 4, 2018",1.0,5.0 and up,2
7756,iReadMe,PRODUCTIVITY,5.0,8.0,22.0,100.0,Free,0.0,Everyone,Productivity,"March 6, 2018",1.5,4.4 and up,1
7758,Webmail web mobile app,TOOLS,2.3,395.0,2.6,100000.0,Free,0.0,Everyone,Tools,"August 5, 2018",4.2,4.1 and up,1
7760,Traffic Info and Traffic Alert,MAPS_AND_NAVIGATION,3.6,695.0,2.9,100000.0,Free,0.0,Everyone,Maps & Navigation,"January 28, 2018",5.3,4.0 and up,1
7761,Color Quartets,FAMILY,4.0,42.0,12.0,1000.0,Free,0.0,Everyone,Casual,"November 15, 2016",1.46,4.0 and up,1
7762,Ham Radio Prefixes,COMMUNICATION,3.7,218.0,3.7,10000.0,Free,0.0,Everyone,Communication,"July 12, 2014",1.12,2.3 and up,1
7763,Battle Result Predictor for CR,TOOLS,4.2,7063.0,17.0,1000000.0,Free,0.0,Everyone,Tools,"February 4, 2017",1.3.0,4.1 and up,1
7764,Deck Advisor for CR,TOOLS,4.1,37975.0,23.0,5000000.0,Free,0.0,Everyone,Tools,"February 2, 2017",1.4.0,4.1 and up,1
7765,Card Creator for CR,TOOLS,4.4,117850.0,17.0,10000000.0,Free,0.0,Everyone,Tools,"May 19, 2018",1.8.0,4.1 and up,1
7766,CR & CoC Private Server - Clash Barbarians PRO,FAMILY,4.6,167974.0,5.0,500000.0,Free,0.0,Everyone,Entertainment,"July 27, 2018",Gratis,4.0.3 and up,1
7767,Deck Analyzer for CR,TOOLS,4.2,2630.0,18.0,100000.0,Free,0.0,Everyone,Tools,"February 2, 2017",1.3.0,4.1 and up,1
7768,Chest Simulator for Clash Royale,FAMILY,4.4,4756.0,33.0,100000.0,Free,0.0,Everyone,Simulation,"July 19, 2018",1.1.9,4.1 and up,1
7769,Clash Soundboard For CR & COC,FAMILY,4.3,13.0,26.0,500.0,Free,0.0,Everyone,Entertainment,"January 3, 2018",1.1,4.0.3 and up,1
7770,Quiz for Clash Royale™,FAMILY,4.0,3788.0,32.0,100000.0,Free,0.0,Everyone,Entertainment,"July 18, 2018",3.0.1,4.1 and up,1
7771,CR Blue Icon Pack,PERSONALIZATION,4.5,323.0,38.0,10000.0,Free,0.0,Everyone,Personalization,"December 4, 2014",1.03,2.3.3 and up,1
7772,Chest Calculator for CR,FAMILY,3.9,14754.0,21.0,1000000.0,Free,0.0,Everyone 10+,Entertainment,"July 22, 2018",1.8.1,4.1 and up,2
7773,Ultimate Calculator for CR,PRODUCTIVITY,3.7,7389.0,41.0,500000.0,Free,0.0,Everyone,Productivity,"March 15, 2017",1.0.4,4.0 and up,1
7774,DCUO|CR Calculator Pro,TOOLS,4.6,82.0,1.7,500.0,Paid,0.99,Everyone,Tools,"August 14, 2017",3.3,3.0 and up,1
7776,Stats CR Clan for Clash Royale,FAMILY,3.8,16.0,9.9,100.0,Free,0.0,Everyone,Entertainment,"July 25, 2018",1.2.9,4.1 and up,1
7777,Ultimate Clash Royale Tracker,FAMILY,4.7,92010.0,5.9,1000000.0,Free,0.0,Everyone,Strategy,"July 4, 2018",1.4.8,4.2 and up,1
7779,Deck Simulator for CR,TOOLS,3.4,202.0,12.0,10000.0,Free,0.0,Everyone,Tools,"June 16, 2017",1.0,4.0.3 and up,1
7780,Stats Royale for Clash Royale,BOOKS_AND_REFERENCE,4.5,68226.0,16.0,1000000.0,Free,0.0,Everyone,Books & Reference,"August 6, 2018",1.9.1,4.2 and up,1
7781,Counter Deck Calculator for CR,TOOLS,4.1,3446.0,19.0,500000.0,Free,0.0,Everyone,Tools,"February 4, 2017",1.3.0,4.1 and up,1
7782,CR Calculator,TOOLS,4.3,297.0,2.8,50000.0,Free,0.0,Everyone,Tools,"January 27, 2018",2.2,4.0 and up,1
7783,Servidor Privado de CR y CoC - Light Royale,FAMILY,4.6,3106.0,3.6,10000.0,Free,0.0,Everyone,Entertainment,"May 17, 2018",7,4.0.3 and up,1
7784,Helper for Clash Royale (All-in-1),FAMILY,4.3,6078.0,37.0,500000.0,Free,0.0,Everyone,Entertainment,"November 10, 2017",2.0.0,4.1 and up,1
7785,"CR Fans: Mazos, Clanes y Grupos",FAMILY,4.3,219.0,4.3,5000.0,Free,0.0,Everyone,Entertainment,"December 21, 2017",1.0.7,2.3 and up,1
7786,DCUO|CR Calculator Lite,TOOLS,4.0,182.0,1.7,10000.0,Free,0.0,Everyone,Tools,"August 14, 2017",3.3,3.0 and up,1
7788,CR Best Decks,FAMILY,3.5,34.0,30.0,1000.0,Free,0.0,Everyone,Strategy,"July 5, 2017",1.03,4.0.3 and up,1
7789,CR Family,FAMILY,2.3,10.0,5.2,1000.0,Free,0.0,Everyone,Education,"February 8, 2017",1.0.0,4.1 and up,1
7791,JavaScript Editor CR,TOOLS,3.9,114.0,18.0,5000.0,Free,0.0,Everyone,Tools,"March 16, 2018",1.0.209,4.0 and up,1
7792,Jetting for Honda CR dirt bike,SPORTS,4.1,7.0,3.4,100.0,Paid,3.49,Everyone,Sports,"April 13, 2016",2.2,3.0 and up,1
7793,CR-Red,PERSONALIZATION,4.5,561.0,41.0,10000.0,Free,0.0,Everyone,Personalization,"December 4, 2014",1.05,2.3.3 and up,1
7794,Deck Shop for Clash Royale,FAMILY,4.6,2167.0,13.0,100000.0,Free,0.0,Everyone,Entertainment,"August 6, 2018",1.1.5,4.4 and up,1
7795,Royale Tournaments,FAMILY,4.4,2420.0,6.7,50000.0,Free,0.0,Teen,Entertainment,"July 28, 2018",5.3.6.0,4.1 and up,4
7796,Deck Builder & Analyzer for CR,FAMILY,3.1,52.0,9.8,5000.0,Free,0.0,Everyone,Entertainment,"May 4, 2017",1.0,4.0.3 and up,1
7797,Chest Tracker for Clash Royale,TOOLS,4.3,77717.0,14.0,5000000.0,Free,0.0,Everyone,Tools,"December 29, 2016",1.2.0,4.1 and up,1
7798,Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,3.3,3.0,26.0,100.0,Paid,9.99,Everyone,Maps & Navigation,"October 5, 2016",1.0.8,4.4 and up,1
7799,Cr Aviation Academy,FAMILY,5.0,7.0,22.0,100.0,Free,0.0,Everyone,Education,"August 9, 2017",1.0,4.1 and up,1
7801,CR-V Service Manual,AUTO_AND_VEHICLES,4.2,12.0,88.0,500.0,Free,0.0,Everyone,Auto & Vehicles,"February 19, 2018",1.2,4.1 and up,1
7802,Java Editor CR,TOOLS,3.8,434.0,18.0,50000.0,Free,0.0,Everyone,Tools,"March 16, 2018",1.0.209,4.0 and up,1
7803,XML Editor CR,TOOLS,3.3,47.0,18.0,5000.0,Free,0.0,Everyone,Tools,"March 16, 2018",1.0.209,4.0 and up,1
7805,CR Tracker for Chests,TOOLS,5.0,6.0,4.5,50.0,Free,0.0,Everyone,Tools,"June 5, 2018",1.0.2,4.1 and up,1
7806,CR Magazine,BUSINESS,1.0,1.0,7.8,100.0,Free,0.0,Everyone,Business,"July 23, 2014",2.4.2,2.3.3 and up,1
7807,Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328.0,23.0,1000000.0,Free,0.0,Everyone,Productivity,"October 17, 2016",1.9,2.3 and up,1
7810,CamScanner (License),PRODUCTIVITY,4.4,26358.0,50.0,500000.0,Paid,1.99,Everyone,Productivity,"January 17, 2014",1.7,2.0 and up,1
7811,Assault Line CS Online Fps Go,GAME,4.1,52163.0,70.0,1000000.0,Free,0.0,Mature 17+,Action,"July 13, 2016",1.1.2,2.3 and up,3
7812,Standoff 2,GAME,4.5,299046.0,47.0,10000000.0,Free,0.0,Mature 17+,Action,"July 12, 2018",0.9.5,4.1 and up,3
7813,Counter Online FPS Game,GAME,4.2,41089.0,42.0,5000000.0,Free,0.0,Teen,Action,"July 25, 2018",2.7,4.1 and up,4
7814,CS Customizer,COMMUNICATION,3.7,25.0,3.7,1000.0,Free,0.0,Everyone,Communication,"February 6, 2017",1.2.11,3.0 and up,1
7815,Combat Strike CS 🔫 Counter Terrorist Attack FPS💣,GAME,4.1,1019.0,39.0,100000.0,Free,0.0,Teen,Action,"July 23, 2018",1.0.7,4.1 and up,4
7816,CS-Touch,FAMILY,3.9,337.0,22.0,10000.0,Free,0.0,Everyone,Education,"May 11, 2018",3.6,5.0 and up,1
7817,Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,4.5,2526.0,22.0,100000.0,Free,0.0,Everyone,Trivia,"February 14, 2018",1.3.0,4.1 and up,1
7818,Аim Training for CS,GAME,3.6,2328.0,12.0,100000.0,Free,0.0,Everyone,Action,"October 25, 2014",1.8,2.3 and up,1
7819,Sniper Traning for CS GO,GAME,3.2,655.0,14.0,50000.0,Free,0.0,Teen,Action,"May 18, 2016",1.0.2,4.0 and up,4
7820,NetClient CS,BUSINESS,3.5,125.0,4.3,10000.0,Free,0.0,Everyone,Business,"January 5, 2018",1.2.2,3.0 and up,1
7822,Asiimov Skin - CS GO Icon Pack,PERSONALIZATION,4.6,26.0,8.5,100.0,Paid,2.49,Everyone,Personalization,"December 3, 2017",5.0.1,4.0.3 and up,1
7823,CS Interview Questions (TechQ),FAMILY,4.8,33.0,6.7,5000.0,Free,0.0,Everyone,Education,"January 27, 2017",1.5,4.1 and up,1
7824,Your rank CS:GO,GAME,4.1,4946.0,7.5,100000.0,Free,0.0,Teen,Trivia,"July 16, 2017",1.82,4.0.3 and up,4
7825,Guide for CS:GO,FAMILY,4.4,16459.0,88.0,500000.0,Free,0.0,Everyone,Entertainment,"July 15, 2017",3.2.0,2.3 and up,1
7826,CS Interview FAQs,FAMILY,4.3,99.0,1.1,10000.0,Free,0.0,Everyone,Education,"February 11, 2013",1.13,2.2 and up,1
7828,Mobile CS,BUSINESS,4.0,13.0,5.7,1000.0,Free,0.0,Everyone,Business,"October 6, 2017",1.2.0,4.4 and up,1
7829,Mobile CS:GO,GAME,3.1,1015.0,643.0,100000.0,Free,0.0,Everyone,Action,"November 11, 2015",1.3,2.3.3 and up,1
7830,Counter Terrorist Gun Strike CS: Special Forces,GAME,4.2,211.0,44.0,10000.0,Free,0.0,Teen,Action,"August 18, 2017",1.1,2.3 and up,4
7831,C.S. Lewis Daily Quotes,LIFESTYLE,4.1,75.0,11.0,10000.0,Free,0.0,Everyone,Lifestyle,"January 14, 2018",1.0.1,4.1 and up,1
7833,Shooter Sniper CS - FPS Games,GAME,3.5,14823.0,40.0,1000000.0,Free,0.0,Teen,Action,"February 15, 2017",4.0,2.3 and up,4
7834,CS16Client,GAME,4.3,8668.0,9.1,500000.0,Free,0.0,Teen,Action,"April 1, 2017",1.33,1.5 and up,4
7835,CS Browser | #1 & BEST BROWSER,COMMUNICATION,3.8,52.0,2.1,1000.0,Free,0.0,Everyone,Communication,"August 28, 2015",2.0,3.0 and up,1
7836,Counter Attack - Multiplayer FPS,GAME,4.3,112565.0,32.0,1000000.0,Free,0.0,Teen,Action,"July 21, 2018",1.1.97,4.4 and up,4
7837,DU CS Lectures - Learn to Code for Free,FAMILY,4.8,16.0,7.8,100.0,Free,0.0,Everyone,Education,"July 29, 2018",4.0,4.1 and up,1
7838,What's Your CS:GO rank?,GAME,2.3,278.0,2.4,10000.0,Free,0.0,Teen,Trivia,"February 11, 2017",1.0,2.3 and up,4
7839,CS Browser Beta,COMMUNICATION,4.3,125.0,53.0,5000.0,Free,0.0,Everyone,Communication,"October 16, 2017",60.0.3112.3046279,4.1 and up,1
7840,Helper for CS:GO,TOOLS,4.4,208.0,6.0,10000.0,Free,0.0,Everyone,Tools,"June 16, 2016",1.2.1,4.1 and up,1
7841,My Nexus for CS:S & CS:GO,FAMILY,3.6,783.0,25.0,50000.0,Free,0.0,Teen,Entertainment,"June 25, 2016",1.3.4,4.0 and up,4
7842,CS & IT Interview Questions,FAMILY,5.0,43.0,3.3,1000.0,Free,0.0,Everyone,Education,"March 27, 2018",1.1,4.2 and up,1
7844,Map Callouts for CS:GO,GAME,4.3,211.0,3.6,50000.0,Free,0.0,Everyone,Action,"January 26, 2018",2.1,4.0.3 and up,1
7845,GATE CS Engineering 2019 Exam Prep App,FAMILY,4.2,162.0,6.2,10000.0,Free,0.0,Everyone,Education,"February 15, 2018",Y4W-GATE_CS-5.0.0,4.1 and up,1
7846,Case Simulator Hero for CS:GO,FAMILY,4.3,14604.0,68.0,500000.0,Free,0.0,Teen,Simulation,"July 4, 2018",3.1.2,4.2 and up,4
7847,CA CS Network,FAMILY,4.7,160.0,19.0,5000.0,Free,0.0,Everyone,Education,"July 25, 2018",1.0,4.4 and up,1
7848,Smokes for CS:GO,FAMILY,3.9,3253.0,3.6,100000.0,Free,0.0,Everyone,Entertainment,"April 10, 2015",1.3,2.2 and up,1
7849,Grenade Practice for CS:GO,FAMILY,4.4,431.0,17.0,10000.0,Free,0.0,Everyone,Entertainment,"June 13, 2016",1.1.1,4.0 and up,1
7850,Quiz CS:GO players,GAME,4.4,460.0,31.0,50000.0,Free,0.0,Everyone,Trivia,"June 23, 2018",4.2,4.0.3 and up,1
7851,Puzzle for CS:GO,GAME,4.3,247.0,18.0,10000.0,Free,0.0,Everyone,Word,"September 16, 2016",1.53,4.0.3 and up,1
7852,Bomb and Nade Timer for CS:GO,PRODUCTIVITY,2.6,85.0,6.0,5000.0,Free,0.0,Everyone,Productivity,"April 21, 2016",1.1.2,4.0 and up,1
7853,Smokes Guide for CS:GO,FAMILY,4.3,445.0,29.0,50000.0,Free,0.0,Everyone,Entertainment,"June 1, 2017",3.0,4.0 and up,1
7855,RadRevision: Anatomy on CT,MEDICAL,3.8,568.0,42.0,50000.0,Free,0.0,Everyone,Medical,"January 22, 2014",1.2,4.0 and up,1
7856,Radiology CT Anatomy,MEDICAL,4.2,345.0,14.0,50000.0,Free,0.0,Everyone,Medical,"January 20, 2018",1.6,4.0 and up,1
7857,CT Scan Viewer 3D,MEDICAL,4.2,6.0,29.0,1000.0,Free,0.0,Everyone,Medical,"June 20, 2018",1.0,2.3 and up,1
7858,Learn CT Scan Of Head,BOOKS_AND_REFERENCE,4.1,10.0,5.7,5000.0,Free,0.0,Everyone,Books & Reference,"July 22, 2018",1.5,4.1 and up,1
7859,CT Abdomen Pelvis,MEDICAL,4.0,36.0,36.0,10000.0,Free,0.0,Everyone,Medical,"January 20, 2018",2.0,4.0 and up,1
7860,CT Neck,MEDICAL,4.4,7.0,8.9,1000.0,Free,0.0,Everyone,Medical,"January 20, 2018",2.0,4.0 and up,1
7861,CT Scan Generations,FAMILY,4.7,6.0,5.1,1000.0,Free,0.0,Everyone,Education,"April 1, 2018",1.0,4.0 and up,1
7863,CT Prepares,NEWS_AND_MAGAZINES,2.6,13.0,4.3,1000.0,Free,0.0,Everyone,News & Magazines,"November 1, 2016",1.0.3,4.4 and up,1
7864,CT Abdomen,FAMILY,4.3,7.0,62.0,1000.0,Free,0.0,Everyone,Education,"February 21, 2017",1.0,4.4 and up,1
7865,CT Brain Interpretation,FAMILY,5.0,3.0,29.0,500.0,Free,0.0,Everyone,Education,"July 4, 2018",5.0.16,4.0 and up,1
7866,CT-Guide & Positioning,FAMILY,3.7,6.0,7.8,1000.0,Free,0.0,Everyone,Education,"June 6, 2018",1.5,4.0 and up,1
7867,CT Sessions,MEDICAL,4.3,62.0,20.0,5000.0,Free,0.0,Everyone,Medical,"December 15, 2014",2.2,2.3 and up,1
7868,CT - DTC Lookup,TOOLS,4.1,41.0,986.0,10000.0,Free,0.0,Everyone,Tools,"July 26, 2013",3,3.0 and up,1
7869,POCKET ATLAS OF CT HEAD,MEDICAL,4.3,22.0,18.0,10000.0,Free,0.0,Everyone,Medical,"March 16, 2018",2.0,4.0.3 and up,1
7870,Interactive CT & MRI Anat.Lite,MEDICAL,3.8,534.0,14.0,100000.0,Free,0.0,Everyone,Medical,"July 30, 2012",1.2,2.2 and up,1
7871,CT POSITIONING,MEDICAL,4.5,18.0,9.3,5000.0,Free,0.0,Everyone,Medical,"March 10, 2018",2.0,4.0.3 and up,1
7872,CT Cervical Spine,MEDICAL,5.0,5.0,17.0,1000.0,Free,0.0,Everyone,Medical,"January 20, 2018",2.0,4.0 and up,1
7875,CT MyChiroTown Mobile,MEDICAL,3.9,40.0,4.0,5000.0,Free,0.0,Everyone,Medical,"July 7, 2015",4.1.0,2.3.3 and up,1
7876,CT Lottery,FAMILY,3.8,271.0,8.3,50000.0,Free,0.0,Teen,Entertainment,"June 12, 2017",1.2.0,4.0 and up,4
7877,Permit Test Connecticut CT DMV,FAMILY,4.6,186.0,9.6,10000.0,Free,0.0,Everyone,Education,"October 12, 2017",2.9.0,4.1 and up,1
7879,I AM C.T.,HEALTH_AND_FITNESS,4.6,28.0,20.0,1000.0,Free,0.0,Mature 17+,Health & Fitness,"April 27, 2017",1.0,4.0.3 and up,3
7880,Solar CT PV System Power,PRODUCTIVITY,4.7,315.0,14.0,10000.0,Free,0.0,Everyone,Productivity,"January 22, 2018",SolarCT 1.9 v,4.0 and up,1
7881,CARDIAC CT TECHNIQUE,MEDICAL,5.0,6.0,17.0,1000.0,Free,0.0,Everyone,Medical,"March 10, 2018",2.0,4.0.3 and up,1
7883,HEAD TRAUMA CT EVALUATION,MEDICAL,4.5,18.0,13.0,10000.0,Free,0.0,Everyone,Medical,"March 16, 2018",2.0,4.0.3 and up,1
7885,CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10.0,46.0,100.0,Free,0.0,Everyone,Medical,"July 19, 2018",5.0.16,4.1 and up,1
7886,Remote CT - Smart Remote,TOOLS,3.5,3988.0,11.0,1000000.0,Free,0.0,Everyone,Tools,"December 22, 2015",1.0.5,4.4 and up,1
7887,CT-REMOTE,GAME,3.3,19.0,1.6,100.0,Paid,4.49,Everyone,Action,"February 10, 2015",1.4,2.3 and up,1
7890,CT-Stream Player,FAMILY,3.9,84.0,11.0,10000.0,Free,0.0,Everyone,Entertainment,"November 21, 2016",3.4,3.0 and up,1
7892,Results for CT Lottery,FAMILY,4.5,86.0,8.6,5000.0,Free,0.0,Teen,Entertainment,"March 11, 2017",5.1,4.1 and up,4
7894,Interactive CT and MRI Anatomy,MEDICAL,3.4,35.0,24.0,1000.0,Paid,15.46,Everyone,Medical,"May 27, 2015",2.0.3,2.2 and up,1
7895,Dine In CT - Food Delivery,SHOPPING,5.0,4.0,1.6,1000.0,Free,0.0,Everyone,Shopping,"May 16, 2016",1.3,4.0 and up,1
7896,CT Checkout,FINANCE,5.0,1.0,8.4,50.0,Free,0.0,Everyone,Finance,"April 20, 2017",1.2,4.2 and up,1
